barcode,series,control symbol,title,contents dates,contents start year,contents end year,original access status,original access decision reasons,original access decision date,current access status,current access decision reasons,current access decision date,days closed,years closed,url
1702299,A1838,250/11/16 PART 8,USA - Defence - SALT [Strategic Arms Limitation Talks],1979 - 1981,1979,1981,Closed,Withheld pending adv,2011-04-14 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-06-16 00:00:00,2255,6 years 64 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702299
1702323,A1838,250/11/18 PART 9,USA - Defence - ANZUS,1982 - 1983,1982,1983,Closed,Withheld pending adv,2013-11-01 00:00:00,Open,,2017-04-04 00:00:00,1250,3 years 154 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702323
1702327,A1838,250/11/18 PART 11,USA - Defence - ANZUS,1983 - 1984,1983,1984,Closed,Withheld pending adv,2013-11-01 00:00:00,Open with exception,33(1)(a),2017-03-24 00:00:00,1239,3 years 143 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702327
1702336,A1838,250/11/18 PART 18,USA - Defence - ANZUS,1985 - 1985,1985,1985,Closed,Withheld pending adv,2013-11-01 00:00:00,Open with exception,33(1)(a),2017-04-11 00:00:00,1257,3 years 161 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702336
13036622,A1946,1969/234,Possible Ceasefire Arrangements in Vietnam,1967 - 1973,1967,1973,Closed,Withheld pending adv,2013-06-17 00:00:00,Open with exception,33(1)(a) | 33(1)(b),2017-09-28 00:00:00,1564,4 years 103 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13036622
13071087,M3357,LEVER ARCH 1,Indonesia DCP,1985 - 1988,1985,1988,Closed,Withheld pending adv,2015-03-20 00:00:00,Open with exception,33(1)(a) | 33(1)(b),2017-11-22 00:00:00,978,2 years 248 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13071087
13080542,A1946,1972/1912,ASEAN - Proposals for settlement of Indochina,1967 - 1973,1967,1973,Closed,Withheld pending adv,2015-10-12 00:00:00,Open,,2017-03-31 00:00:00,536,1 years 171 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13080542
13080617,A1946,1969/547,US - Australia Defence Space Communications Station - Agreements,01 Jan 1969 - 30 Dec 1969,1969,1969,Closed,Withheld pending adv,2015-06-19 00:00:00,Open,,2017-02-16 00:00:00,608,1 years 243 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13080617
13080619,A1946,1969/978,Testing of Chemical and Biological Defensive Equipments for Australian Army,1967 - 1973,1967,1973,Closed,Withheld pending adv,2015-06-26 00:00:00,Open with exception,33(1)(a),2017-11-01 00:00:00,859,2 years 129 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13080619
13080637,A1946,1968/2434,Chemical and Biological Warfare - Australian Defence Policy File No 6,1967 - 1973,1967,1973,Closed,Withheld pending adv,2015-06-19 00:00:00,Open with exception,33(1)(a),2017-11-01 00:00:00,866,2 years 136 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13080637
13082721,A1946,1973/297,Proposed Pacific Nuclear Free Zone,1967 - 1973,1967,1973,Closed,Withheld pending adv,2015-06-17 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-02-22 00:00:00,616,1 years 251 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13082721
13517344,C2231,16/3/AIR PART 1,Overseas visit by Director RAAF,1957 - 1962,1957,1962,Closed,Withheld pending adv,2014-09-04 00:00:00,Open,,2017-01-20 00:00:00,869,2 years 139 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13517344
13545789,ST5416/1,200/43/AJASS,ASW general - sonar,1964 - 1964,1964,1964,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,,2017-01-17 00:00:00,818,2 years 88 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13545789
13546262,ST5416/1,200/27/AJASS,ASWDU reports [Box 4],1952 - 1968,1952,1968,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,,2017-01-24 00:00:00,825,2 years 95 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13546262
3045060,A1209,1964/6328,Prospects for the Government of the Republic of China [part of title exempt],1964 - 1964,1964,1964,Closed,Withheld pending adv,2014-11-05 00:00:00,Open with exception,33(1)(a),2017-10-24 00:00:00,1084,2 years 354 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3045060
3053507,A1209,1958/6159,Oman - Political and economic reports 1958,1958 - 1958,1958,1958,Closed,Withheld pending adv,2016-11-03 00:00:00,Open,,2017-11-09 00:00:00,371,1 years 6 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3053507
3054090,A1209,1969/9049,"DESPOT Njegoslav (Yago, K A), Yugoslav - Murder in Melbourne",1969 - 1969,1969,1969,Closed,Withheld pending adv,2016-09-21 00:00:00,Open with exception,33(1)(a),2017-05-19 00:00:00,240,0 years 240 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3054090
3054119,A1209,1969/9057 PART 3,Chinese representation in the United Nations - Progressive summaries of developments,1969 - 1969,1969,1969,Closed,Withheld pending adv,2014-11-19 00:00:00,Open,,2017-07-24 00:00:00,978,2 years 248 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3054119
13517542,ST5416/1,200/21/AJASS (1),Review of A/S (Anti-Submarine) Warfare ASW General,1958 - 1970,1958,1970,Closed,Withheld pending adv,2014-09-04 00:00:00,Open with exception,33(1)(b),2017-01-18 00:00:00,867,2 years 137 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13517542
13538173,SP1739/1,NS5/1/5,Logistic war plans [Box4],1954 - 1966,1954,1966,Closed,Withheld pending adv,2014-10-16 00:00:00,Open,Withheld pending adv,2017-05-01 00:00:00,928,2 years 198 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13538173
13545788,ST5416/1,200/31/AJASS,ASW Committee (Australia) [Box 4],1952 - 1970,1952,1970,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,,2017-01-17 00:00:00,818,2 years 88 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13545788
13545790,ST5416/1,200/65/AJASS,Reports by officers on exchange duties/visits [Box 9],1964 - 1970,1964,1970,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,Withheld pending adv,2017-05-12 00:00:00,933,2 years 203 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13545790
13545792,ST5416/1,201/7/AJASS,Course reports [Box 13],1954 - 1961,1954,1961,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,,2017-01-24 00:00:00,825,2 years 95 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13545792
13554366,ST2660/1,191/14,SEATO amphibious reconnaissance - Exercise Teamwork Two - report [Box 4],1959 - 1960,1959,1960,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,Withheld pending adv,2017-01-17 00:00:00,818,2 years 88 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13554366
13555123,ST2660/1,438/15,An operational gaming study of the close defence of small convoys against attack by fast battery driven submarines [Box 9],1962 - 1962,1962,1962,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,,2017-05-12 00:00:00,933,2 years 203 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13555123
13594342,SP889/1,40613,AJASS tactical investigation Number 1 of 1960,1960 - 1960,1960,1960,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,Withheld pending adv,2017-01-17 00:00:00,818,2 years 88 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13594342
13594343,SP889/1,405/1,Multiship A/S action systems,1956 - 1961,1956,1961,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,Withheld pending adv,2017-01-18 00:00:00,819,2 years 89 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13594343
13598801,C1083,AF7/1/3,RAN visit overseas [Box 10],1966 - 1967,1966,1967,Closed,Withheld pending adv,2014-10-29 00:00:00,Open,Withheld pending adv,2017-01-17 00:00:00,811,2 years 81 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13598801
13717393,A432,E1977/6390 PART 9,Human Rights consideration â€“ Australian refugee policy,1975 - 1978,1975,1978,Closed,Withheld pending adv,2016-02-25 00:00:00,Open with exception,33(1)(a),2017-01-17 00:00:00,327,0 years 327 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13717393
1723283,A1838,915/12 PART 33,United Nations - Asian political - Kashmir UNMOGIP,1978 - 1985,1978,1985,Closed,Withheld pending adv,2011-06-18 00:00:00,Open with exception,33(1)(a),2017-05-18 00:00:00,2161,5 years 335 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1723283
1724895,A1838,919/8/9 PART 20,United Nations - Disarmament - Prohibition of use of nuclear weapons resolution 1653 - Control of missile system SALT [Strategic Arms Limitation Talks],1977 - 1977,1977,1977,Closed,Withheld pending adv,2011-04-13 00:00:00,Open with exception,33(1)(a),2017-06-21 00:00:00,2261,6 years 70 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1724895
1724896,A1838,919/8/9 PART 21,United Nations - Disarmament - Prohibition of use of nuclear weapons resolution 1653 - Control of missile system SALT [Strategic Arms Limitation Talks],1977 - 1977,1977,1977,Closed,Withheld pending adv,2011-04-11 00:00:00,Open with exception,33(1)(a),2017-05-18 00:00:00,2229,6 years 38 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1724896
1724897,A1838,919/8/9 PART 22,United Nations - Disarmament - Prohibition of use of nuclear weapons resolution 1653 - Control of missile system SALT [Strategic Arms Limitation Talks],1977 - 1978,1977,1978,Closed,Withheld pending adv,2011-04-13 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-05-18 00:00:00,2227,6 years 36 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1724897
1724898,A1838,919/8/9 PART 23,United Nations - Disarmament - Prohibition of use of nuclear weapons resolution 1653 - Control of missile system SALT [Strategic Arms Limitation Talks],1978 - 1978,1978,1978,Closed,Withheld pending adv,2011-04-15 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-04-06 00:00:00,2183,5 years 357 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1724898
1724899,A1838,919/8/9 PART 24,United Nations - Disarmament - Prohibition of use of nuclear weapons resolution 1653 - Control of missile system SALT [Strategic Arms Limitation Talks],1978 - 1979,1978,1979,Closed,33(1)(a) | Withheld pending adv,2011-04-12 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-02-24 00:00:00,2145,5 years 319 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1724899
1724900,A1838,919/8/9 PART 25,United Nations - Disarmament - Prohibition of the use of nuclear weapons resolution 1653 - Control of missile system SALT [Strategic Arms Limitation Talks],1979 - 1979,1979,1979,Closed,Withheld pending adv,2011-04-14 00:00:00,Open,,2017-03-14 00:00:00,2161,5 years 335 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1724900
1725245,A1838,919/8/11/7 PART 1,Nuclear - Chemical warfare - Iran Iraq,1983 - 1984,1983,1984,Closed,Withheld pending adv,2013-10-23 00:00:00,Open with exception,33(1)(a),2017-03-20 00:00:00,1244,3 years 148 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1725245
1725249,A1838,919/8/11/7 PART 4,Nuclear - Chemical warfare - Iran Iraq,1984 - 1984,1984,1984,Closed,Withheld pending adv,2013-10-23 00:00:00,Open,,2017-11-08 00:00:00,1477,4 years 16 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1725249
1725255,A1838,919/8/11/7 PART 9,Nuclear - Chemical warfare - Iran Iraq,1984 - 1985,1984,1985,Closed,Withheld pending adv,2013-10-23 00:00:00,Open with exception,33(1)(a),2017-04-12 00:00:00,1267,3 years 171 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1725255
1725256,A1838,919/8/11/7 PART 10,Nuclear - Chemical warfare - Iran Iraq,1985 - 1985,1985,1985,Closed,Withheld pending adv,2013-10-23 00:00:00,Open,,2017-03-22 00:00:00,1246,3 years 150 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1725256
1725260,A1838,528/1/4,Hong Kong - Communist activities in the colony,1967 - 1967,1967,1967,Closed,Withheld pending adv,2012-02-01 00:00:00,Open with exception,33(1)(a),2017-02-01 00:00:00,1827,5 years 1 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1725260
1726042,A1838,919/12/2 PART 4,Nuclear weapons - United States - Policy,1977 - 1977,1977,1977,Closed,Withheld pending adv,2011-04-12 00:00:00,Open with exception,33(1)(a),2017-02-27 00:00:00,2148,5 years 322 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1726042
1726676,A1838,929/32/3/7 PART 2,"Human rights - Countries - Africa, Zimbabwe",1983 - 1984,1983,1984,Closed,Withheld pending adv,2012-04-24 00:00:00,Open with exception,33(1)(a),2017-02-16 00:00:00,1759,4 years 298 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1726676
1728812,A1838,48/1/3 PART 6,Poland - Relations with Australia,1975 - 1977,1975,1977,Closed,Withheld pending adv,2016-04-19 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-08-31 00:00:00,499,1 years 134 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1728812
13554367,ST2660/1,405/023,Development and application of joint A/S tactics [Box 6],1959 - 1961,1959,1961,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,Withheld pending adv,2017-01-17 00:00:00,818,2 years 88 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13554367
13594345,SP889/1,357/1,Installation of equipment in TAS School,1957 - 1957,1957,1957,Closed,Withheld pending adv,2014-10-22 00:00:00,Open,Withheld pending adv,2017-01-17 00:00:00,818,2 years 88 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13594345
13598802,C1083,AF7/1/3,Report on overseas visit by LCDR Donohue [Box 10],1969 - 1969,1969,1969,Closed,Withheld pending adv,2014-10-29 00:00:00,Open,Withheld pending adv,2017-01-17 00:00:00,811,2 years 81 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13598802
13717387,A432,E1977/6390 PART 6,Human Rights consideration â€“ Australian refugee policy,1975 - 1978,1975,1978,Closed,Withheld pending adv,2016-02-24 00:00:00,Open with exception,33(1)(a),2017-01-10 00:00:00,321,0 years 321 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13717387
1389332,A1838,519/3/7,"Taiwan - Relations with India, Pakistan and other South Asia countries - South Asia general [2cms]",1950 - 1986,1950,1986,Closed,Withheld pending adv,2011-07-04 00:00:00,Open,,2017-05-12 00:00:00,2139,5 years 313 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1389332
1389123,A1838,528/1/3/6 PART 1,Hong Kong - Political situation status of Hong Kong - Attitudes of other countries Australia/NewZealand,1983 - 1983,1983,1983,Closed,Withheld pending adv,2016-04-05 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-02-27 00:00:00,328,0 years 328 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1389123
1389601,A1838,369/7 PART 1,New Zealand section - Freedom of Information Act - Matters including NZ Official Information Bill,1980 - 1985,1980,1985,Closed,Withheld pending adv,2012-07-09 00:00:00,Open with exception,33(1)(a),2017-06-30 00:00:00,1817,4 years 356 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1389601
1389739,A1838,317/1/1 PART 2,Solomon Islands - Administration and government personalities,1980 - 1982,1980,1982,Closed,Withheld pending adv,2011-08-29 00:00:00,Open with exception,33(1)(a) | 33(1)(d) | 33(1)(g),2017-12-22 00:00:00,2307,6 years 116 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1389739
1389857,A1838,319/1/3 PART 20,Gilbert and Ellice Islands - Colony resettlement of population Banabans Rabi,1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-05-04 00:00:00,Open with exception,33(1)(a),2017-02-02 00:00:00,274,0 years 274 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1389857
1497541,A1838,323/1 PART 17,New Caledonia - Political developments - General,1979 - 1979,1979,1979,Closed,Withheld pending adv,2011-04-29 00:00:00,Open with exception,33(1)(a),2017-05-17 00:00:00,2210,6 years 19 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1497541
1497992,A1838,338/2/1 PART 3,New Hebrides - Australian representation,1977 - 1978,1977,1978,Closed,Withheld pending adv,2015-09-03 00:00:00,Open,,2017-12-05 00:00:00,824,2 years 94 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1497992
1500807,A1838,3006/4/3 PART 25,Indonesia - Relations with Portuguese Timor,1978 - 1979,1978,1979,Closed,Withheld pending adv,2011-10-17 00:00:00,Open with exception,33(1)(a),2017-11-22 00:00:00,2228,6 years 37 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1500807
1500809,A1838,3006/4/3 PART 27,Indonesia - Relations with Portuguese Timor,1980 - 1980,1980,1980,Closed,Withheld pending adv,2011-10-18 00:00:00,Open with exception,33(1)(a),2017-10-30 00:00:00,2204,6 years 13 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1500809
1505803,A1838,3038/9/1 PART 15,Portuguese Timor - Relations with UN,1981 - 1982,1981,1982,Closed,Withheld pending adv,2011-10-13 00:00:00,Open with exception,33(1)(a),2017-03-09 00:00:00,1974,5 years 148 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1505803
1728836,A1838,48/1/3 PART 21,Poland - Relations with Australia,1982 - 1982,1982,1982,Closed,Withheld pending adv,2016-05-31 00:00:00,Open,,2017-05-12 00:00:00,346,0 years 346 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1728836
1728876,A1838,48/1/3/12 PART 5,Poland - Foreign policy - Relations with Australia - Contingency measures,1981 - 1981,1981,1981,Closed,Withheld pending adv,2016-05-25 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-05-19 00:00:00,359,0 years 359 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1728876
1729296,A1838,698/6 PART 3,Hong Kong,1967 - 1980,1967,1980,Closed,Withheld pending adv,2012-01-06 00:00:00,Open with exception,33(1)(a),2017-02-01 00:00:00,1853,5 years 27 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1729296
1729977,A1838,141/2/1 PART 5,Spanish Sahara - Political - General,1978 - 1982,1978,1982,Closed,Withheld pending adv,2013-06-19 00:00:00,Open with exception,33(1)(a),2017-01-10 00:00:00,1301,3 years 205 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1729977
1729979,A1838,141/7/1 PART 2,Spanish Sahara - External - General,1979 - 1980,1979,1980,Closed,Withheld pending adv,2013-06-21 00:00:00,Open with exception,33(1)(a),2017-11-23 00:00:00,1616,4 years 155 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1729979
1729982,A1838,141/7/1 PART 5,Spanish Sahara - External - General,1981 - 1982,1981,1982,Closed,Withheld pending adv,2013-06-21 00:00:00,Open with exception,33(1)(a),2017-11-29 00:00:00,1622,4 years 161 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1729982
1730803,A1838,3020/10/1 PART 8,North Vietnam - Relations with Australia - General,1975 - 1975,1975,1975,Closed,Withheld pending adv,2016-08-22 00:00:00,Open with exception,33(1)(a),2017-10-03 00:00:00,407,1 years 42 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1730803
1733296,A1838,69/1/3/1/1 PART 3,USSR [Union of Soviet Socialist Republics] - Relations with Australia - Trade negotiations - Fisheries,1980 - 1984,1980,1984,Closed,Withheld pending adv,2011-06-23 00:00:00,Open with exception,33(1)(a),2017-11-08 00:00:00,2330,6 years 139 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1733296
1389728,A1838,316/5 PART 2,Fiji - Defence,1973 - 1976,1973,1976,Closed,Withheld pending adv,2011-08-03 00:00:00,Open with exception,33(1)(a) | 33(1)(g),2017-02-14 00:00:00,2022,5 years 196 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1389728
1389754,A1838,370/1/20 PART 30,New Zealand - ANZAC and ANZUS including possible revision,1985 - 1985,1985,1985,Closed,33(1)(a) | Withheld pending adv,2016-08-08 00:00:00,Open with exception,33(1)(a),2017-05-23 00:00:00,288,0 years 288 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1389754
1389887,A1838,323/1 PART 11,New Caledonia - Political developments - General,1975 - 1976,1975,1976,Closed,Withheld pending adv,2011-04-27 00:00:00,Open with exception,33(1)(a),2017-03-27 00:00:00,2161,5 years 335 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1389887
1497542,A1838,323/1 PART 18,New Caledonia - Political developments - General,1979 - 1980,1979,1980,Closed,Withheld pending adv,2011-04-28 00:00:00,Open with exception,33(1)(a),2017-03-29 00:00:00,2162,5 years 336 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1497542
1497896,A1838,338/1 ANNEX,New Hebrides - Administration - General,1981 - 1981,1981,1981,Closed,Withheld pending adv,2015-09-02 00:00:00,Open,,2017-07-12 00:00:00,679,1 years 314 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1497896
1500808,A1838,3006/4/3 PART 26,Indonesia - Relations with Portuguese Timor,1979 - 1980,1979,1980,Closed,Withheld pending adv,2011-10-17 00:00:00,Open with exception,33(1)(a),2017-10-13 00:00:00,2188,5 years 362 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1500808
1504082,A1838,4010/6/9 PART 3,Breaches - Loss and leakage of information,1974 - 1976,1974,1976,Closed,Withheld pending adv,2014-04-07 00:00:00,Open with exception,33(1)(a) | 33(1)(d) | 33(1)(e)(ii) | 33(1)(e)(iii),2017-01-31 00:00:00,1030,2 years 300 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1504082
1504093,A1838,4010/6/38 PART 1,Breaches - Leak - Red Cross in East Timor,1983 - 1983,1983,1983,Closed,Withheld pending adv,2015-02-09 00:00:00,Open with exception,33(1)(a),2017-10-12 00:00:00,976,2 years 246 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1504093
1504807,A1838,3020/2/7 PART 11,Vietnam - Political - Human rights,1986 - 1986,1986,1986,Closed,Withheld pending adv,2015-01-08 00:00:00,Open with exception,33(1)(a),2017-05-19 00:00:00,862,2 years 132 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1504807
1505594,A1838,3027/10/6 PART 2,Malaysia - Australia relations - Australian representation,1969 - 1978,1969,1978,Closed,33(1)(a) | Withheld pending adv,2011-09-06 00:00:00,Open with exception,33(1)(a),2017-11-02 00:00:00,2249,6 years 58 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1505594
1505640,A1838,3027/11/87 PART 14,Malaysia - Relations with China,1980 - 1982,1980,1982,Closed,Withheld pending adv,2015-01-29 00:00:00,Open with exception,33(1)(a),2017-08-24 00:00:00,938,2 years 208 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1505640
1505728,A1838,3038/2/1/1 PART 1,Timor Fretilin - Contacts with Indonesia,1983 - 1983,1983,1983,Closed,Withheld pending adv,2015-02-06 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-10-26 00:00:00,993,2 years 263 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1505728
1505780,A1838,3038/7/2 PART 18,East Timor - External - Refugees,1981 - 1982,1981,1982,Closed,Withheld pending adv,2015-07-27 00:00:00,Open,,2017-06-29 00:00:00,703,1 years 338 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1505780
1505932,A1838,3038/10/3 PART 6,East Timor Fretelin [Fretilin] and pro Fretelin [Fretilin] activities in Australia,1982 - 1982,1982,1982,Closed,Withheld pending adv,2015-05-06 00:00:00,Open with exception,33(1)(a),2017-11-07 00:00:00,916,2 years 186 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1505932
30710750,A9737,1992/13236,Law of the Sea - Coral Sea Islands ( including Cato Island ),18 May 1944 - 30 Jun 1992,1944,1992,Closed,Withheld pending adv,2013-10-10 00:00:00,Open,,2017-12-05 00:00:00,1517,4 years 56 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=30710750
30711897,A7326,BJ801/13/3 PART 1,Peking China - Political and general - Dependant territories Claims - Macao,24 Jul 1974 - 04 Aug 1986,1974,1986,Closed,Withheld pending adv,2012-06-27 00:00:00,Open,,2017-10-05 00:00:00,1926,5 years 100 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=30711897
30713583,A9737,1990/5398 PART 5,Fiji coup,18 Jun 1987 - 17 May 1988,1987,1988,Closed,Withheld pending adv,2014-09-02 00:00:00,Open with exception,33(1)(a),2017-10-04 00:00:00,1128,3 years 32 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=30713583
1509095,A1838,3034/7/4 PART 9,Indonesia - ASEAN,1979 - 1986,1979,1986,Closed,Withheld pending adv,2010-05-21 00:00:00,Open with exception,33(1)(a),2017-01-19 00:00:00,2435,6 years 244 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1509095
1509152,A1838,3034/10/1/8 PART 1 ANNEX,Indonesia - Relations with Australia - Official discussions with Indonesia,1972 - 1979,1972,1979,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,2010-08-05 00:00:00,Open with exception,33(1)(a),2017-04-12 00:00:00,2442,6 years 251 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1509152
1509398,A1838,3034/11/52 PART 9,Indonesia - Relations with USSR,1968 - 1969,1968,1969,Closed,Withheld pending adv,2010-05-25 00:00:00,Open with exception,33(1)(a),2017-01-19 00:00:00,2431,6 years 240 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1509398
1511121,A1838,3107/40/87 PART 24,China - Relations with Japan,1975 - 1976,1975,1976,Closed,33(2)(a) | 33(2)(b) | Withheld pending adv,2016-05-04 00:00:00,Open with exception,33(1)(a),2017-07-12 00:00:00,434,1 years 69 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1511121
1511644,A1838,3107/40/147 PART 13,China - Relations with India,1962 - 1962,1962,1962,Closed,Withheld pending adv,2011-09-13 00:00:00,Open with exception,33(1)(a),2017-01-17 00:00:00,1953,5 years 127 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1511644
1512252,A1838,3103/4/4 PART 3,Japan - General energy problems,1977 - 1977,1977,1977,Closed,Withheld pending adv,2012-04-16 00:00:00,Open with exception,33(1)(a),2017-02-21 00:00:00,1772,4 years 311 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1512252
1512335,A1838,3103/11/87 PART 53,Japan - Relations with China,1977 - 1977,1977,1977,Closed,Withheld pending adv,2016-05-04 00:00:00,Open with exception,33(1)(a) | 33(1)(b),2017-02-22 00:00:00,294,0 years 294 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1512335
1512380,A1838,3103/9/3/7 PART 8,Japan - Relations with international organisations - Japan - Attitudes to ASEAN,1977 - 1978,1977,1978,Closed,Withheld pending adv,2011-06-06 00:00:00,Open with exception,33(1)(a),2017-06-30 00:00:00,2216,6 years 25 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1512380
1744675,A1838,69/1/4/30/4 PART 1,USSR [Union of Soviet Socialist Republics] - Foreign policy - Relations with other countries - Afghanistan - Proposals for a political settlement,1970 - 1980,1970,1980,Closed,Withheld pending adv,2016-12-21 00:00:00,Open with exception,33(1)(a),2017-10-06 00:00:00,289,0 years 289 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1744675
